book	witness	ref	cal_text	syriac_text
Mark	Sinaiticus	05:07	wq() bql) rb) w)mr m) ly wlk y$w( brh d)lh) rm), mwmn) lk b)lh) dl) t$tnd by,	ܘܒܬܪ ܗܠܝܢ ܫܐܠܘܗܝ ܣܦܪ̈ܐ ܘܦܪ̈ܝܫܐ ܘܐܡܪ̈ܝܢ ܠܗ ܕܠܡܢܐ ܬܠܡܝܕܝܟ ܠܐ ܢܛܪ̈ܝܢ ܦܘܩܕܢܐ ܕܣܒ̈ܝܢ ܠܐ ܓܝܪ ܡܫܝܓܝܢ ܐܝܕܝܗܘܢ ܘܐܟܠܝܢ ܠܚܡܐ
Mark	Sinaiticus	05:08	)mr hw) lh gyr dpwq rwx) Tnpt) mn gbr),	ܘܫܐܠ ܐܢܘܢ ܘܐܡܪ ܠܗܘܢ ܟܡܐ ܠܚܡ̈ܝܢ ܐܝܬ ܠܟܘܢ ܐܡܪ̈ܝܢ ܠܗ ܫܘܒܥܐ
Mark	Sinaiticus	05:09	wm$)l hw) lh d)yn) $mk w)mr lh lgywn $mn mTl sgy)) )nxnn	ܥܢܐ ܟܐܦܐ ܘܐܡܪ ܠܝܫܘܥ ܪܒܝ ܫܦܝܪ ܗܘܐ ܕܗܪܟܐ ܢܗܘܐ܂ ܘܢܥܒܕ ܬܠܬ ܡܛ̈ܠܝܢ ܠܟ ܚܕܐ ܘܠܡܘܫܐ ܚܕܐ ܘܠܐܠܝܐ ܚܕܐ܂
Mark	Sinaiticus	05:10	wb(yn hww mnh hnwn $):d) dl) npq )nwn lbr mn )tr)	ܥܢܐ ܝܫܘܥ ܘܐܡܪ ܠܗܘܢ ܡܘܫܐ ܡܛܠ ܩܫܝܘܬ ܠܒܟܘܢ ܐܦܣ ܠܟܘܢ ܦܘܩܕܢܐ ܗܢܐ
Mark	Sinaiticus	05:11	w)yt hwt dyn tmn lwt Twr:) bqr) rbt) dxzyr:) dr(y) hwt	ܐܡܪܝܢ ܡܢ ܐܢܫܐ ܕܩܝܡܝܢ ܬܡܢ ܡܢܐ ܥܒܕܝܢ ܐܢܬܘܢ ܘܫܪ̈ܝܢ ܐܢܬܘܢ ܥܝܠܐ
Mark	Sinaiticus	05:12	wb(yn hww mnh hnwn $):d) d$dryn lhnwn xzyr:) wn(wl bhwn,	ܘܬܘܒ ܫܕܪ ܠܘܬܗܘܢ ܠܥܒܕܐ ܐܚܪܢܐ ܘܐܦ ܠܗ ܩܛܠܘܗܝ ܘܣܓܝܐܐ ܐܚܪ̈ܢܐ ܡܢܗܘܢ ܡܚܘ ܘܡܢܗܘܢ ܩܛܠܘ܂
Mark	Sinaiticus	05:13	w)ps lhwn wkd npq r:wx) h:nyn Tnpt) (l bxzyr:) wrhTt hy bqr) wnplt bgw ym) )yk tr:yn )lpyn w)txnqw bym)	ܐܡܪ ܠܗܘܢ ܝܫܘܥ ܚܙܘ ܠܡܐ ܐܢܫ ܢܛܥܟܘܢ
Mark	Sinaiticus	05:14	whnwn dr(yn hww lhwn, (rqw w)mrw bmdy:nt) w)p bqwry) wnpqw lmxz) m) dhw)	ܡܫܟܚ ܗܘܐ ܓܝܪ ܕܢܙܕܒܢ ܒܬܠܬܡܐܐ ܕܝܢܪܝܢ ܘܠܡܬܝܗܒܘ ܠܡܣܟܢܐ ܘܡܪ̈ܛܢܝܢ ܗܘܘ ܒܝ̈ܢܬܗܘܢ ܥܠܝܗ
Mark	Sinaiticus	05:15	w)tw lwt y$w( wxzwwhy lhw d)pq hw) mnh $)d) kd ytb wlby$ wmnkp wdxlw	ܗܘ ܕܝܢ ܝܫܘܥ ܡܕܡ ܦܬܓܡܐ ܠܐ ܝܗܒ ܗܘܐ ܕܡܬܕܡܪ ܗܘܐ ܦܝܠܛܘܣ
Mark	Sinaiticus	05:16	w)$t(yw lhwn hnwn dxzw d)ykn) hw) lhw dhw) bh $)d) w)p (l xzyr)	ܘܥܠܝ ܠܒܝܬ ܩܒܘܪܐ ܘܚܙܝ ܥܠܝܡܐ ܕܝܬܒ ܡܢ ܝܡܝܢܗܝܢ ܘܥܛܝܦ ܐܣܛܠܐ ܚܘܪܬܐ ܘܕܚܠܝ
Mark	Sinaiticus	05:17	w$ryw hww b(yn mnh dn)zl lh mn txwmhwn	
Mark	Sinaiticus	05:19	wl) $bqh )l) )mr lh zl lbytk lwt )n$:yk wxw) )nwn mdm d(bd lk mry) w)trxm (lyk	
Mark	Sinaiticus	05:20	w)zl w$ry lmkrzw b(srt mdy:nt) mdm d(bd lh y$w( wklhwn tmyhyn hww%	
Mark	Sinaiticus	05:21	wkd (br y$w( lhw (br) kn$ (lwhy kn$) sgy)) (l gnb ym)	
Mark	Sinaiticus	05:22	w)t) xd mn r:by knw$t) d$mh hw) yw)r$ kd xzyhy npl (l rglwhy	
Mark	Sinaiticus	05:25	w)ntt) xd) )yt hwt drd) hw) dmh $n:yn trt(sr)	
Mark	Sinaiticus	05:26	wsgy sybrt mn )swt) sg:y)) w)pqt kl mdm d)yt hw) lh wmdm	
Mark	Sinaiticus	06:05	tmn xd mn xy:l), )l) (l kr:yh) qlyl s)m )yd:why w)t)syw	ܘܟܕ ܚܙܐ ܠܝܫܘܥ ܡܢ ܪܘܚܩܐ ܪܗܛ ܣܓܕ ܠܗ
Mark	Sinaiticus	06:06	wmtdmr hw) bxsyrwt hymnwthwn% wmtkrk hw) bqwry) wmlp,	ܘܡܬܕܡܪ ܗܘܐ ܒܚܣܝܪܘܬ ܗܝܡܢܘܬܗܘܢ܀ ܘܡܬܟܪܟ ܗܘܐ ܒܩܘܪܝܐ ܘܡܠܦ܂
Mark	Sinaiticus	06:07	wqr) hw) ltr(sr tlmydwhy w$dr )nwn tryn tryn wyhb hw) lhwn $wlTn) (l rwx) Tn:pt)	ܐܡܪ ܠܗܘܢ ܝܫܘܥ ܫܦܝܪ ܐܬܢܒܝ ܥܠܝܟܘܢ ܐܫܥܝܐ ܢܒܝܐ ܐܝܟܢܐ ܕܟܬܝܒ ܕܐܡܪ ܗܘܐ ܕܥܡܐ ܗܢܐ ܒܣܦܘ̈ܬܗ ܡܝܩܪ ܠܝ܂ ܒܠܒܗ ܕܝܢ ܪܚܝܩ ܡܢܝ܂
Mark	Sinaiticus	06:10	l)yn) byt) d(lyn )ntwn lh, tmn hww (dm) dnpqyn )ntwn mn tmn	ܡܢ ܒܪܫܝܬ ܕܝܢ ܕܟܪܐ ܘܢܩܒܬܐ ܥܒܕ ܐܢܘܢ ܐܠܗܐ
Mark	Sinaiticus	06:11	wkwl dl) nqblkwn wl) n$m(kwn m) dnpqyn )ntwn mn tmn pcw xl) drglykwn lshdwthwn,	ܘܗܢܘܢ ܐܡܪܘ ܠܗܘܢ ܐܝܟܢܐ ܕܐܡܪ ܠܗܘܢ ܝܫܘܥ
Mark	Sinaiticus	06:12	wnpqw hww mkr:zyn dntwbwn	ܚܕ ܒܪܐ ܚܒܝܒܐ ܐܝܬ ܗܘܐ ܠܗ ܫܕܪ ܠܘܬܗܘܢ ܘܐܡܪ ܟܒܪ ܢܒܗܬܘܢ ܡܢ ܒܪܝ
Mark	Sinaiticus	06:13	w$):d) s:gy)) mpqyn hww wm$xyn hww bm$x) ls:gy)) wm)syn hww lkr:yh)	ܣܓܝܐܐ ܓܝܪ ܢܐܬܘܢ ܒܫܡܝ ܘܢܐܡܪܘܢ ܕܐܢܐ ܐܢܐ ܘܣܓܝܐܐ ܢܛܥܘܢ܂
Mark	Sinaiticus	06:15	)xrn) dyn )mrw d)ly) hw )xrn) dyn )mryn dnby) hw )yk xd mn nby)	ܘܒܥܝܕܐ ܫܪܐ ܗܘܐ ܠܗܘܢ ܐܣܝܪܐ ܚܕ ܐܝܢܐ ܕܫ̈ܐܠܝܢ ܗܘܘ ܒܥܕܥܝܕܐ
Mark	Sinaiticus	06:16	kd $m( dyn hrwds )mr hn) ywxnn hw dpsqt r$h qm	ܘܐܡܪ ܠܗܝܢ ܠܐ ܕܬܚܠܢ ܠܝܫܘܥ ܗܘ ܢܨܪܝܐ ܒܥܝܢ ܐܢܬܝܢ ܗܘ ܕܙܩܝܦ ܗܘܐ܂ ܩܡ ܠܗ ܘܠܐ ܗܘܐ ܬܢܢ ܗܐ ܕܘܟܬܗ ܐܬܪ ܕܣܝܡ ܗܘܐ
Mark	Sinaiticus	06:17	hw gyr hrwds $dr )xdh lywxnn w)srh byt )syr:) mTl hrwdy) )ntt pylypws )xwhy dnsbh hw),	
Mark	Sinaiticus	06:18	)mr hw) lh gyr ywxnn lhrwds dl) $lyT lk lmsb )ntt )xwk,	
Mark	Sinaiticus	06:20	hw gyr hrwds dxl hw) mnh mn ywxnn, dyd( hw) dzdyq) wqdy$), wmnTr hw) lh wsgy)t) d$m( hw) mnh (bd hw) wbsym)yt $m( hw) lh	
Mark	Sinaiticus	06:21	wgd$ bywm) dbyt yldh dhrwds (bd hw) )x$myt) lrwrbnwhy wlklyr:kwhy lr$) dglyl),	
Mark	Sinaiticus	06:22	w(lt brth dhrwdy) wrqdt w$prt lh lhrwds wl)ylyn dsmykyn (mh w)mr lh mlk) lTlyt) $)ly mny w)tl lky	
Mark	Sinaiticus	06:23	(dm) lplg) dmlkwty wym) lh bmwmt)	
Mark	Sinaiticus	06:26	wkryt lh sgy lmlk), wmTl mwmt) wmTwl smyk) l) )$kx dnhpk,	
Mark	Sinaiticus	06:27	w$dr )spwqlTr) dnpswq nyt) r$h w)zl psq r$h byt )syr:)	
Mark	Sinaiticus	06:28	w)ytywhy bpynk) wyhbh lh lTlyt) why Tlyt) )wblth l)mh,	
Mark	Sinaiticus	06:29	wkd $m(w tlmydwhy )tw $qlw $ldh wsmwh byt qbwr),	
Mark	Sinaiticus	06:30	w)tw $lyx:) lwt y$w(, w)$t(yw lh kwl d(bd w)lp	
